관리번호,급경사지명,시행청명,관리주체구분,시도,시군구,상세주소,도로명상세주소,산주소여부,주지번,부지번
4887000164,송계3지구,함양군,지자체(시군구),경상남도,함양군,,,Y,122,1
4887000073,운곡6지구,경상남도,시도,경상남도,함양군,,,Y,218,1
4887000077,운곡7지구,경상남도,시도,경상남도,함양군,,,Y,10,16
4887000081,운곡8지구,경상남도,시도,경상남도,함양군,,,Y,8,4
4887000086,운곡9지구,경상남도,시도,경상남도,함양군,,,Y,218,1
4887000089,운곡10지구,경상남도,시도,경상남도,함양군,,,Y,12,7
4887000090,운곡11지구,경상남도,시도,경상남도,함양군,,,,2041,3
4887000094,운곡12지구,경상남도,시도,경상남도,함양군,,,Y,58,5
4887000103,운곡13지구,경상남도,시도,경상남도,함양군,,,Y,61,1
4887000107,운곡14지구,경상남도,시도,경상남도,함양군,,,Y,59,3
4887000111,운곡15지구,경상남도,시도,경상남도,함양군,,,Y,58,3
4887000038,운곡1지구,경상남도,시도,경상남도,함양군,,,Y,218,1
4887000040,운곡2지구,경상남도,시도,경상남도,함양군,,,Y,218,1
4887000044,운곡3지구,경상남도,시도,경상남도,함양군,,,Y,5,13
4887000047,운곡4지구,경상남도,시도,경상남도,함양군,,,Y,9,4
4887000049,운곡5지구,경상남도,시도,경상남도,함양군,,,Y,10,17
4887000420,운곡16지구,경상남도,시도,경상남도,함양군,,,Y,5,19
4887000421,운곡17지구,경상남도,시도,경상남도,함양군,,,Y,20,7
4887000169,봉전1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,22,4
4887000174,봉전2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,1,8
4887000262,옥산1지구,함양군,지자체(시군구),경상남도,함양군,,,,885,2
4887000263,옥산2지구,함양군,지자체(시군구),경상남도,함양군,,,Y,43,
4887000264,금당1지구,함양군,지자체(시군구),경상남도,함양군,,,Y,51,
4882000021,동산1지구,경상남도,시도,경상남도,고성군,,,Y,162,6
4882000022,동산2지구,고성군,지자체(시군구),경상남도,고성군,,,,929,1
4882000092,동산3지구,고성군,지자체(시군구),경상남도,고성군,,,Y,90,10
4882000151,고성29,경상남도,시도,경상남도,고성군,지방도1016호선,,Y,61,3
4882000152,고성30,경상남도,시도,경상남도,고성군,지방도1016호선,,Y,190,2
4882000024,무선2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,125,
4882000025,무선3지구,고성군,지자체(시군구),경상남도,고성군,,,Y,182,14
4882000026,무선4지구,고성군,지자체(시군구),경상남도,고성군,,,Y,134,
4882000028,부포2지구,경상남도,시도,경상남도,고성군,,,Y,19,1
4882000097,부포지구,경상남도,시도,경상남도,고성군,,,Y,24,1
4882000153,고성31,경상남도,시도,경상남도,고성군,,,Y,19,3
4882000144,고성22,경상남도,시도,경상남도,고성군,지방도1008호선,,Y,180,5
4882000145,고성23,경상남도,시도,경상남도,고성군,지방도1009호선,,Y,186,5
4882000101,금산지구,고성군,지자체(시군구),경상남도,고성군,,,,1031,2
4882000035,유흥지구,경상남도,시도,경상남도,고성군,,,Y,83,
4882000033,송계3지구,경상남도,시도,경상남도,고성군,,,Y,17,8
4882000098,송계1지구,경상남도,시도,경상남도,고성군,,,Y,41,
4882000099,송계2지구,경상남도,시도,경상남도,고성군,,,Y,62,2
4882000100,송계4지구,경상남도,시도,경상남도,고성군,,,Y,149,3
4882000032,갈천1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,223,
4882000034,갈천2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,196,
4882000031,신전지구,경상남도,시도,경상남도,고성군,,,Y,111,3
4882000103,침점1지구,경상남도,시도,경상남도,고성군,,,Y,65,2
4882000132,고성10,경상남도,시도,경상남도,고성군,지방도1009호선,,Y,68,
4882000036,추계1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,72,2
4882000102,추계2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,75,2
4882000037,봉발1지구,경상남도,시도,경상남도,고성군,,,Y,75,1
4882000038,봉발2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,158,3
4882000039,봉발3지구,고성군,지자체(시군구),경상남도,고성군,,,Y,328,
4882000040,봉발4지구,경상남도,시도,경상남도,고성군,,,Y,32,3
4882000042,영부1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,73,1
4882000043,영부2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,150,4
4882000044,신분지구,고성군,지자체(시군구),경상남도,고성군,,,Y,30,1
4882000104,양산지구,경상남도,시도,경상남도,고성군,,,Y,97,
4882000135,고성13,경상남도,시도,경상남도,고성군,국지도30호선,,Y,13,9
4882000139,고성17,경상남도,시도,경상남도,고성군,지방도1002호선,,Y,9,
4882000136,고성14,경상남도,시도,경상남도,고성군,국도30호선,,Y,313,5
4882000137,고성15,경상남도,시도,경상남도,고성군,국도30호선,,Y,305,1
4882000138,고성16,경상남도,시도,경상남도,고성군,국지도30호선,,Y,313,3
4882000133,고성11,경상남도,시도,경상남도,고성군,국지도30호선,,Y,66,3
4882000134,고성12,경상남도,시도,경상남도,고성군,국지도30호선,,,47,3
4882000056,용안1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,51,1
4882000057,용안2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,71,1
4882000058,용안3지구,고성군,지자체(시군구),경상남도,고성군,,,Y,78,1
4882000143,고성21,경상남도,시도,경상남도,고성군,지방도1007호선,,Y,98,11
4882000140,고성18,경상남도,시도,경상남도,고성군,지방도1007호선,,Y,337,2
4882000141,고성19,경상남도,시도,경상남도,고성군,1007호선,,Y,151,4
4882000142,고성20,경상남도,시도,경상남도,고성군,지방도1007호선,,Y,202,1
4882000121,주평지구,고성군,지자체(시군구),경상남도,고성군,,,Y,145,5
4882000059,화림지구,경상남도,시도,경상남도,고성군,,,Y,171,2
4882000107,저연지구,고성군,지자체(시군구),경상남도,고성군,,,,735,4
4882000116,배둔지구,고성군,지자체(시군구),경상남도,고성군,,,Y,34,1
4882000061,당항1지구,고성군,지자체(시군구),경상남도,고성군,,,,570,1
4882000066,당항2지구,고성군,지자체(시군구),경상남도,고성군,,,,570,1
4882000108,당항3지구,고성군,지자체(시군구),경상남도,고성군,,,,535,3
4882000110,당항4지구,고성군,지자체(시군구),경상남도,고성군,,,,270,1
4882000113,당항5지구,경상남도,시도,경상남도,고성군,,,Y,35,1
4882000062,봉동1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,261,
4882000063,봉동2지구,경상남도,시도,경상남도,고성군,,,,139,10
4882000064,봉동3지구,고성군,지자체(시군구),경상남도,고성군,,,Y,204,
4882000065,봉동4지구,고성군,지자체(시군구),경상남도,고성군,,,Y,193,
4882000067,봉동5지구,고성군,지자체(시군구),경상남도,고성군,,,Y,193,0
4882000109,봉동9지구,경상남도,시도,경상남도,고성군,,,,139,4
4882000111,봉동6지구,경상남도,시도,경상남도,고성군,,,,988,
4882000112,봉동7지구,고성군,지자체(시군구),경상남도,고성군,,,,19,
4882000114,봉동8지구,고성군,지자체(시군구),경상남도,고성군,,,Y,24,4
4882000068,어신1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,42,1
4882000069,어신2지구,고성군,지자체(시군구),경상남도,고성군,,,,110,1
4882000070,어신3지구,고성군,지자체(시군구),경상남도,고성군,,,Y,31,2
4882000071,어신4지구,고성군,지자체(시군구),경상남도,고성군,,,Y,66,1
4882000072,어신5지구,고성군,지자체(시군구),경상남도,고성군,,,Y,80,5
4882000073,어신6지구,고성군,지자체(시군구),경상남도,고성군,,,Y,100,4
4882000118,어신7지구,고성군,지자체(시군구),경상남도,고성군,,,Y,292,1
4882000119,어신6지구,고성군,지자체(시군구),경상남도,고성군,,,Y,100,4
4882000115,삼덕1지구,고성군,지자체(시군구),경상남도,고성군,,,,64,3
4882000075,두호지구,고성군,지자체(시군구),경상남도,고성군,,,,446,
4882000076,삼락지구,고성군,지자체(시군구),경상남도,고성군,,,,440,3
4882000074,보전1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,153,3
4882000077,보전2지구,고성군,지자체(시군구),경상남도,고성군,,,,527,1
4882000078,도전지구,고성군,지자체(시군구),경상남도,고성군,,,,492,2
4882000079,신리지구,경상남도,시도,경상남도,고성군,,,,668,
4882000147,고성25,경상남도,시도,경상남도,고성군,지방도1010호선,,Y,85,
4882000148,고성26,고성군,지자체(시군구),경상남도,고성군,지방도1010호선,,Y,200,7
4882000080,외산1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,6,3
4882000081,외산2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,114,
4882000149,고성27,경상남도,시도,경상남도,고성군,지방도1010호선,,Y,93,1
4882000150,고성28,경상남도,시도,경상남도,고성군,지방도1010호선,,Y,120,1
4882000082,신용지구,고성군,지자체(시군구),경상남도,고성군,,,Y,116,1
4882000155,고성33,경상남도,시도,경상남도,고성군,지방도1009호선,,Y,154,2
4882000156,고성34,경상남도,시도,경상남도,고성군,지방도1009호선,,Y,155,3
4882000083,화당1지구,고성군,지자체(시군구),경상남도,고성군,,,Y,89,
4882000084,화당2지구,고성군,지자체(시군구),경상남도,고성군,,,Y,50,1
4882000157,고성35,경상남도,시도,경상남도,고성군,지방도1010호선,,,11,6
4882000154,고성32,경상남도,시도,경상남도,고성군,지방도1009호선,,Y,6,3
4884000175,북변1,남해군,지자체(시군구),경상남도,남해군,,,Y,10,11
4884000174,남산1,남해군,지자체(시군구),경상남도,남해군,,,Y,1,1
4884000015,선소,남해군,지자체(시군구),경상남도,남해군,선소마을입구,,,196,23
4884000005,아산4,남해군,지자체(시군구),경상남도,남해군,"오동수원지옆(관련지번 산144-13, 산144-12, 산144-11번지)",,Y,144,7
4884000006,아산5,남해군,지자체(시군구),경상남도,남해군,"아산소류지옆(관련지번 산144-16, 211-3, 산146-1번지)",,,204,1
4884000007,아산2,남해읍,지자체(시군구),경상남도,남해군,오동수원지옆,,Y,19,1
4884000008,아산1,남해군,지자체(시군구),경상남도,남해군,아산소류지옆,공공,Y,142,
4884000020,평현1,남해군,지자체(시군구),경상남도,남해군,평현마을입구,,Y,220,8
4884000021,평현2,남해군,지자체(시군구),경상남도,남해군,평현마을입구,,Y,214,1
4884000023,평현4,남해군,지자체(시군구),경상남도,남해군,신촌성불암,,Y,41,
4884000024,평현5,남해군,지자체(시군구),경상남도,남해군,봉성~서면 경계 지점,,Y,21,
4884000016,평리1,남해군,지자체(시군구),경상남도,남해군,내금마을뒤,공공,Y,166,
4884000017,평리2,남해군,지자체(시군구),경상남도,남해군,평리 산 49,,Y,49,
4884000012,입현4,남해군,지자체(시군구),경상남도,남해군,대입현진입로,,,959,2
4884000013,입현5,남해군청,지자체(시군구),경상남도,남해군,lpg충전소,공공,,1401,4
4884000009,입현1,남해군,지자체(시군구),경상남도,남해군,내금진입로,,Y,90,
4884000010,입현2,남해군,지자체(시군구),경상남도,남해군,토촌마을 뒤,공공,Y,28,
4884000011,입현3,남해군,지자체(시군구),경상남도,남해군,소입현마을 뒤,,Y,91,
4884000026,다정,남해군,지자체(시군구),경상남도,남해군,분대골,공공,,1632,
4884000168,다정저수지 여방수로(4884010020),경남지역본부 하동남해지사,한국농어촌공사,경상남도,남해군,,,,,
4884000027,초곡,남해군,지자체(시군구),경상남도,남해군,중계탑,공공,,1849,
4884000028,석평,남해군,지자체(시군구),경상남도,남해군,보량마을,공공,,574,1
4884000029,무림,남해군,지자체(시군구),경상남도,남해군,무림뒷산,공공,,1076,
4884000030,봉곡,남해군,지자체(시군구),경상남도,남해군,봉곡 밤골,공공,,643,1
4884000031,성현,남해군,지자체(시군구),경상남도,남해군,앵강고개,공공,,519,
4884000137,남해16,경상남도,시도,경상남도,남해군,지방도 1024,공공,Y,174,1
4884000146,상주금산(한려해상00-00-01),국립공원관리공단,국립공원공단,경상남도,남해군,,공공,Y,116,2
4884000154,상주금산(한려해상00-00-02),한려해상국립공원,국립공원공단,경상남도,남해군,,,Y,116,5
4884000141,북곡제2주차장,남해군,지자체(시군구),경상남도,남해군,,공공,Y,116,2
4884000145,남해17,경상남도,시도,경상남도,남해군,지방도 1024,공공,Y,46,7
4884000034,화계,남해군,지자체(시군구),경상남도,남해군,꽃동산,공공,,137,4
4884000035,용소,남해군,지자체(시군구),경상남도,남해군,길맞이,공공,,1040,
4884000032,장전,남해군,지자체(시군구),경상남도,남해군,장전 뒷산,공공,,1470,
4884000033,난음,남해군,지자체(시군구),경상남도,남해군,고랑마을,공공,,145,
4884000142,남해15,경상남도,시도,경상남도,남해군,지방도 1024,공공,,402,5
4884000151,상주금산(한려해상01-04-01),국립공원관리공단,국립공원공단,경상남도,남해군,,공공,Y,4,1
4884000155,대량,남해군,지자체(시군구),경상남도,남해군,,,,794,
4884000136,소량,남해군,지자체(시군구),경상남도,남해군,,공공,Y,271,
4884000163,큰양아,남해군,지자체(시군구),경상남도,남해군,,,Y,290,
4884000149,상주금산(한려해상01-03-03),국립공원관리공단,국립공원공단,경상남도,남해군,,공공,Y,257,3
4884000150,상주금산(한려해상01-03-04),국립공원관리공단,국립공원공단,경상남도,남해군,,공공,Y,257,3
4884000148,상주금산(한려해상01-03-01),국립공원관리공단,국립공원공단,경상남도,남해군,,공공,Y,257,3
4884000156,상주,남해군,지자체(시군구),경상남도,남해군,,,Y,337,
4884000036,군도13-1,남해군,지자체(시군구),경상남도,남해군,산169번지 군도13-1,공공,Y,169,
4884000162,양화금,남해군,지자체(시군구),경상남도,남해군,,,Y,311,
